published_at,title,summary,text,url,source,category
2025-11-05T14:20:16+00:00,"France investigates Shein, some rivals over underage access to porn content - Reuters","<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxNcXV0MDR1dzFZcGJLcW5tRHJ0SEE2WkgwaHhfMTNkbFJuOWo4VkxvSUJqeU5TUm95LXFrUHN5MkVyY0cycmdsRlBMSmVUOUgxMjdXODRPUTBBWHhKNnhHcGE2Tmt1N19CZWFRdTFSWGZNQmhIZlR0NG1ReTd5Y1Y4ZndwZkE1M1k1SUpFNm9sQVF2dU1KSmFHazE0T2R2UFd2UDVreTRHWFl6LWhnRWJyTVVrYW5MMjBaTE9YZFk4eDlHODBjLWRMWTF3MjBtYkZObmdyN3RB?oc=5"" target=""_blank"">France investigates Shein, some rivals over underage access to porn content</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>","France investigates Shein, some rivals over underage access to porn content",https://news.google.com/rss/articles/CBMi1gFBVV95cUxNcXV0MDR1dzFZcGJLcW5tRHJ0SEE2WkgwaHhfMTNkbFJuOWo4VkxvSUJqeU5TUm95LXFrUHN5MkVyY0cycmdsRlBMSmVUOUgxMjdXODRPUTBBWHhKNnhHcGE2Tmt1N19CZWFRdTFSWGZNQmhIZlR0NG1ReTd5Y1Y4ZndwZkE1M1k1SUpFNm9sQVF2dU1KSmFHazE0T2R2UFd2UDVreTRHWFl6LWhnRWJyTVVrYW5MMjBaTE9YZFk4eDlHODBjLWRMWTF3MjBtYkZObmdyN3RB?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-06T12:00:18+00:00,The Future of Online Shopping Is Conversational: How AI Agents Are Reshaping Retail - MarTech Cube,"<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE05Sjk5Z0xJd3dJMVdQdmUwbTBpc1ZVZGRiVmd4dHd4MGFjRXozYkVXaVduMnZrdkRQY2ozeFN2YUJNQ2hTd2M3emNyNWtQR3lEUGlPNUpDZTRzRmdqR1hYdmIyX0tISDJrcHpmUDI5LTM?oc=5"" target=""_blank"">The Future of Online Shopping Is Conversational: How AI Agents Are Reshaping Retail</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MarTech Cube</font>",The Future of Online Shopping Is Conversational: How AI Agents Are Reshaping Retail,https://news.google.com/rss/articles/CBMicEFVX3lxTE05Sjk5Z0xJd3dJMVdQdmUwbTBpc1ZVZGRiVmd4dHd4MGFjRXozYkVXaVduMnZrdkRQY2ozeFN2YUJNQ2hTd2M3emNyNWtQR3lEUGlPNUpDZTRzRmdqR1hYdmIyX0tISDJrcHpmUDI5LTM?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-07T06:56:02+00:00,M&S expands partnership with Zalando to scale online business in Europe - Retail Bulletin,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxOZWI5aVhiS1RSdGhIUHcyMGM3WFAyNVQ2YkJaeEJreTdSNDBzOTEwT3lzbW5HLW51ZGV2aG9rSzlqWGdCX2RfbkplajRtRXk3aTlUWElUeUdReTZmQ0FkS1E5NUI3aV9aaC1Fc3JYNDB1dGpTZlM1eHBza2g2YU9UX0lOV1VaMFpBQV9VMjE3Y0x5dDBvMVlvcE1tZWxqc0VVTzk3VHlOSTBRZFNXOVJ0alpvNWVmcUpZOHVTWWZpRzVvUQ?oc=5"" target=""_blank"">M&S expands partnership with Zalando to scale online business in Europe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Retail Bulletin</font>",M&S expands partnership with Zalando to scale online business in Europe,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOZWI5aVhiS1RSdGhIUHcyMGM3WFAyNVQ2YkJaeEJreTdSNDBzOTEwT3lzbW5HLW51ZGV2aG9rSzlqWGdCX2RfbkplajRtRXk3aTlUWElUeUdReTZmQ0FkS1E5NUI3aV9aaC1Fc3JYNDB1dGpTZlM1eHBza2g2YU9UX0lOV1VaMFpBQV9VMjE3Y0x5dDBvMVlvcE1tZWxqc0VVTzk3VHlOSTBRZFNXOVJ0alpvNWVmcUpZOHVTWWZpRzVvUQ?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-06T14:44:49+00:00,Black Friday: Ballymena discount day takes on online retailers like Amazon - BBC,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE5yU2hlVEZjYlFxbDJhX2c0dkhTaHFqekRsM2xGWVhCQXhIZG41NGx4MWE4TDhLYVp1RWMzMnpuU0lOdGNSNWtRMVVEbHBZMHF5U2NZQjNOYWhBUdIBX0FVX3lxTE16MDVEZ0d6MnptOHZlMmZiaGxHejBhNnZaekJBY0ZlRnBwWlBqWFI1N0hSTHRUQ1dlVGZna2tyMlc0UmRBaHpLcnkyb1VvUXRIdXlOdTZETE8xbGNCazEw?oc=5"" target=""_blank"">Black Friday: Ballymena discount day takes on online retailers like Amazon</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>",Black Friday: Ballymena discount day takes on online retailers like Amazon,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5yU2hlVEZjYlFxbDJhX2c0dkhTaHFqekRsM2xGWVhCQXhIZG41NGx4MWE4TDhLYVp1RWMzMnpuU0lOdGNSNWtRMVVEbHBZMHF5U2NZQjNOYWhBUdIBX0FVX3lxTE16MDVEZ0d6MnptOHZlMmZiaGxHejBhNnZaekJBY0ZlRnBwWlBqWFI1N0hSTHRUQ1dlVGZna2tyMlc0UmRBaHpLcnkyb1VvUXRIdXlOdTZETE8xbGNCazEw?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-06T19:18:08+00:00,"France says EU must investigate Shein over sex dolls, weapons - Reuters","<a href=""https://news.google.com/rss/articles/CBMiyAFBVV95cUxQbzdEQm5uckxHQmVwTWJ5V0Z3bmdyUmVTOEV2eW1FQTh0bFhYQ2dZY2NndVkxMEFXTEwxWUZZSzcyZWdZRGNxeFpKYWFMeHBwVGNGMFppNEFuQnpDVm43TEJ6eHZWODNqNnppVW1yLUN0RHF1SC1uMVExWFd3VzcyUjRfZWQxXy1ZVE9JeERsbFZhVUJvaXdaeG5yWU9zX3JvcWFVLWxvbndOTTQxd2hrUHlTcGUyaDVIMDQwbG5uUk9YVTNqa1Vfbw?oc=5"" target=""_blank"">France says EU must investigate Shein over sex dolls, weapons</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>","France says EU must investigate Shein over sex dolls, weapons",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQbzdEQm5uckxHQmVwTWJ5V0Z3bmdyUmVTOEV2eW1FQTh0bFhYQ2dZY2NndVkxMEFXTEwxWUZZSzcyZWdZRGNxeFpKYWFMeHBwVGNGMFppNEFuQnpDVm43TEJ6eHZWODNqNnppVW1yLUN0RHF1SC1uMVExWFd3VzcyUjRfZWQxXy1ZVE9JeERsbFZhVUJvaXdaeG5yWU9zX3JvcWFVLWxvbndOTTQxd2hrUHlTcGUyaDVIMDQwbG5uUk9YVTNqa1Vfbw?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-07T06:00:29+00:00,Cosmetics retailer VITA makes rapid delivery a key part of online checkout experience - Retail Technology Innovation Hub,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxPWjVvb1lXVV92b3VONmNsQjhJVVkzS3Fhcnl3UFdRaWUwaVFqcnI0cTJUNGZCbEY4OXJvckFvdS1NRmZmMkliN1lnSjNxWWQzS1Npd2lac3Q2bnZtZzZXTXQtV2ZlWnFmWUZqTEtVYVktLVNnUXlsVWp6N2E1cEJrSDBuNnRXeVd6TGFDTldOeGZjTkhVN3FQR2trYTVvdEk3TzFUMVBfY1lzWUlrcEtGb0FvQ2tobHdMMG1jOEdlellicVJjR3RPU2pQVEhzMDJPOXNBaGFaaw?oc=5"" target=""_blank"">Cosmetics retailer VITA makes rapid delivery a key part of online checkout experience</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Retail Technology Innovation Hub</font>",Cosmetics retailer VITA makes rapid delivery a key part of online checkout experience,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPWjVvb1lXVV92b3VONmNsQjhJVVkzS3Fhcnl3UFdRaWUwaVFqcnI0cTJUNGZCbEY4OXJvckFvdS1NRmZmMkliN1lnSjNxWWQzS1Npd2lac3Q2bnZtZzZXTXQtV2ZlWnFmWUZqTEtVYVktLVNnUXlsVWp6N2E1cEJrSDBuNnRXeVd6TGFDTldOeGZjTkhVN3FQR2trYTVvdEk3TzFUMVBfY1lzWUlrcEtGb0FvQ2tobHdMMG1jOEdlellicVJjR3RPU2pQVEhzMDJPOXNBaGFaaw?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-06T11:49:54+00:00,EU says digital platforms in EU should not allow porn or weapons - Reuters,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxNR3luOVFxaWc4elByTGtaQ3ZFRXdxMVBvbVhlbzRiMGJxOEN2UlhNSW53TUtaQ21zZ3JyMndqM2hVaklENUpOZ1hJTTZjOTdWS2tLMUo2SEJyd2RwbTg5OEtzdmhoc3BXYy1qdnNoY3hraGJPejlHS0FzTnI0bzNoMWI5NW5BUklNNUk5WGsxczVjYlNHalZsOXJXa3pPU2pRLXN6VWhlOENrN1N3d3hvNEMxekZCMEdiZVhGbGs2bw?oc=5"" target=""_blank"">EU says digital platforms in EU should not allow porn or weapons</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",EU says digital platforms in EU should not allow porn or weapons,https://news.google.com/rss/articles/CBMivwFBVV95cUxNR3luOVFxaWc4elByTGtaQ3ZFRXdxMVBvbVhlbzRiMGJxOEN2UlhNSW53TUtaQ21zZ3JyMndqM2hVaklENUpOZ1hJTTZjOTdWS2tLMUo2SEJyd2RwbTg5OEtzdmhoc3BXYy1qdnNoY3hraGJPejlHS0FzTnI0bzNoMWI5NW5BUklNNUk5WGsxczVjYlNHalZsOXJXa3pPU2pRLXN6VWhlOENrN1N3d3hvNEMxekZCMEdiZVhGbGs2bw?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-07T15:33:23+00:00,Rocket-powered pureplays: How three of Britain’s fastest growing online retailers are beating the ecom slowdown - Retail Week,"<a href=""https://news.google.com/rss/articles/CBMihAJBVV95cUxQbDdvTVBIM291d3hiVkpKT3FVaDV3c045VXEteXAyWmVCSzladnVPd2hTeXRBclpMaHA0Y1JBTGxLUnExeUpmZ09yRGRLM0FBcmJjYjA5SFRONEh5cHpFWDNNdWxhel9rRXBXZXRzVHZua2pJRkh3UFJDeF80c3pBSC1DT0o3SWl1R1NrbWxRbWZneTNrZnE0Z2RfQ2JhUG02N2VEYklobkFDWjc3d1M3dUJuU2w2WEdlV3lWR0FzeEpFV2xCS1RsVzRTeGxYTWpqMFhvMjBCOXNGMmJHSzFLR0w0aVMxZjlYVGw1NmNSMnhHVG05VnFWQ0RkU1hUMkw0UmZBcw?oc=5"" target=""_blank"">Rocket-powered pureplays: How three of Britain’s fastest growing online retailers are beating the ecom slowdown</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Retail Week</font>",Rocket-powered pureplays: How three of Britain’s fastest growing online retailers are beating the ecom slowdown,https://news.google.com/rss/articles/CBMihAJBVV95cUxQbDdvTVBIM291d3hiVkpKT3FVaDV3c045VXEteXAyWmVCSzladnVPd2hTeXRBclpMaHA0Y1JBTGxLUnExeUpmZ09yRGRLM0FBcmJjYjA5SFRONEh5cHpFWDNNdWxhel9rRXBXZXRzVHZua2pJRkh3UFJDeF80c3pBSC1DT0o3SWl1R1NrbWxRbWZneTNrZnE0Z2RfQ2JhUG02N2VEYklobkFDWjc3d1M3dUJuU2w2WEdlV3lWR0FzeEpFV2xCS1RsVzRTeGxYTWpqMFhvMjBCOXNGMmJHSzFLR0w0aVMxZjlYVGw1NmNSMnhHVG05VnFWQ0RkU1hUMkw0UmZBcw?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-06T16:13:45+00:00,Saudi Arabia Luxury Growth Analysis Report 2025: A $37.83 - GlobeNewswire,"<a href=""https://news.google.com/rss/articles/CBMixwJBVV95cUxQbzZURUtlQVFpb0Rxa19LMHBiMVlJcWZzdmRnanF6YlpzcGpVVmZfZm94cGlRWU41YWdGTXdudTZyS3M2Q0FaRUdxRkhLUXcxMVcwX08zZHNrTmgwdmxlaFlKZTlMbmFqdG9sVExYTE8zQ2ZpemJod0M0NVRYVTZOX0k1RkhzenRMWk1Jd2JEUDQtcWk4LUlka2djNmM3ajc2YWpPakhvVEFldy1qaUE5V3gybUgyZDR0XzdGeTFJZnE3TlBON1JyUHc5UWVLeU1rYzcyRU92RENuWkdWYU9JaEx5SDl6YW5EZXVyZjBUMEI2emgwZ2M5bFZwYU45UEJCTVN1Y2RwVFk5Yk5TM2swWTA3ek9HZXdkU1FLNzZqTlZCczR1SjRxZXNyajdTVWVFNmNvMWlYWVJRbUZGLUt2a1NRMnZScW8?oc=5"" target=""_blank"">Saudi Arabia Luxury Growth Analysis Report 2025: A $37.83</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GlobeNewswire</font>",Saudi Arabia Luxury Growth Analysis Report 2025: A $37.83,https://news.google.com/rss/articles/CBMixwJBVV95cUxQbzZURUtlQVFpb0Rxa19LMHBiMVlJcWZzdmRnanF6YlpzcGpVVmZfZm94cGlRWU41YWdGTXdudTZyS3M2Q0FaRUdxRkhLUXcxMVcwX08zZHNrTmgwdmxlaFlKZTlMbmFqdG9sVExYTE8zQ2ZpemJod0M0NVRYVTZOX0k1RkhzenRMWk1Jd2JEUDQtcWk4LUlka2djNmM3ajc2YWpPakhvVEFldy1qaUE5V3gybUgyZDR0XzdGeTFJZnE3TlBON1JyUHc5UWVLeU1rYzcyRU92RENuWkdWYU9JaEx5SDl6YW5EZXVyZjBUMEI2emgwZ2M5bFZwYU45UEJCTVN1Y2RwVFk5Yk5TM2swWTA3ek9HZXdkU1FLNzZqTlZCczR1SjRxZXNyajdTVWVFNmNvMWlYWVJRbUZGLUt2a1NRMnZScW8?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-07T17:56:53+00:00,Co-op sees online sales jump as viewers tune in for the Celebrity Traitors season finale - Retail Times,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxQNmpTRkk2c0FuYWhPWXRmT2tSZXRrQmhhdmtBMm1XY1dEQ3JqODBoSnB4WjI1Um9xSFV2M29IQ1NNckVRdkhKZGZPdkNkbnVWbThwU2s2WGlpbEotbEh5THVzM19KQVdFLXc0Uy1sdzJlYi0xdG9xZmp1UkdMbzNwS0k4ZUlKWGdScUxzQVMxQlgzbW00OEVMeTFMb0swdEFJSkdPbTFZTVRFRk5tNVZTcjFJdDNzdw?oc=5"" target=""_blank"">Co-op sees online sales jump as viewers tune in for the Celebrity Traitors season finale</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Retail Times</font>",Co-op sees online sales jump as viewers tune in for the Celebrity Traitors season finale,https://news.google.com/rss/articles/CBMitgFBVV95cUxQNmpTRkk2c0FuYWhPWXRmT2tSZXRrQmhhdmtBMm1XY1dEQ3JqODBoSnB4WjI1Um9xSFV2M29IQ1NNckVRdkhKZGZPdkNkbnVWbThwU2s2WGlpbEotbEh5THVzM19KQVdFLXc0Uy1sdzJlYi0xdG9xZmp1UkdMbzNwS0k4ZUlKWGdScUxzQVMxQlgzbW00OEVMeTFMb0swdEFJSkdPbTFZTVRFRk5tNVZTcjFJdDNzdw?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-06T21:00:00+00:00,Japanese retailer Askul to restore services for companies in early December - Japan Today,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxOaVlTMThfenNWVFJkNEtTS1VVeFRxRENnUjBvRTNBc0p5UGVselhXaGsyOW9VQ0hJdlFmZUlXSGVUQWVCT3lra0Mza2VxX0JsdjEwZ3ByTkFfZUNrdTl2SnNmc1NkQ2NxYWY1allOMEUzTnh6c1pzS3p1VEZERzVlSU5kMkJSTEJTVWxlbktPM0NLZXY5cm0wYWlGcWpqazlVVE5kTEUzYmFPZVc2MGR1QV9lbVJlVHc?oc=5"" target=""_blank"">Japanese retailer Askul to restore services for companies in early December</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Japan Today</font>",Japanese retailer Askul to restore services for companies in early December,https://news.google.com/rss/articles/CBMitwFBVV95cUxOaVlTMThfenNWVFJkNEtTS1VVeFRxRENnUjBvRTNBc0p5UGVselhXaGsyOW9VQ0hJdlFmZUlXSGVUQWVCT3lra0Mza2VxX0JsdjEwZ3ByTkFfZUNrdTl2SnNmc1NkQ2NxYWY1allOMEUzTnh6c1pzS3p1VEZERzVlSU5kMkJSTEJTVWxlbktPM0NLZXY5cm0wYWlGcWpqazlVVE5kTEUzYmFPZVc2MGR1QV9lbVJlVHc?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-05T14:26:05+00:00,France moves to suspend Shein amid sex dolls controversy as Paris store opens - France 24,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPZmNOTnFPNjVaamlFYmpZQ1pvS3FYdUFYVmQydmRGbUhDV0xnbzN3RkpiN2xvOVNYd3pBMXY5YmFJcVYtcUhiUWtiX1AtTkZoNW9JbUlvLWUxOWVyS3J3MVkxVm5CQmtaMm03dDZaYVZLN0hVOTlvT05SRGctSElIYzlkdEZvZlVuQmNVeE5GMXh5QV9zUG9tMndLYWlfeFIzVDVGUFItNkVyRU1DMzNmSHpPcXE4YmsydEltaHh4V2o?oc=5"" target=""_blank"">France moves to suspend Shein amid sex dolls controversy as Paris store opens</a>&nbsp;&nbsp;<font color=""#6f6f6f"">France 24</font>",France moves to suspend Shein amid sex dolls controversy as Paris store opens,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPZmNOTnFPNjVaamlFYmpZQ1pvS3FYdUFYVmQydmRGbUhDV0xnbzN3RkpiN2xvOVNYd3pBMXY5YmFJcVYtcUhiUWtiX1AtTkZoNW9JbUlvLWUxOWVyS3J3MVkxVm5CQmtaMm03dDZaYVZLN0hVOTlvT05SRGctSElIYzlkdEZvZlVuQmNVeE5GMXh5QV9zUG9tMndLYWlfeFIzVDVGUFItNkVyRU1DMzNmSHpPcXE4YmsydEltaHh4V2o?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-05T14:57:45+00:00,French government says it will 'suspend' online retailer Shein - Euractiv,"<a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxQc0tQVEVYM0M4c2lvWlRXc3hGZmpBTlJvOHE3bWxXT2I3TDUtWl9WLVRVTFQ1TE92am1ndDk5NUVja0hUeUF2c2MzRjR4eE5RMXd3TFBTTER0TVhUNVVTRGhqQWhBSHVtbDVibkMwQk1uTWxKSHY2UEZpUU1iUnRCVzBuSTk3U1d3Y3BwbEladUVBOXVFYnc?oc=5"" target=""_blank"">French government says it will 'suspend' online retailer Shein</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Euractiv</font>",French government says it will 'suspend' online retailer Shein,https://news.google.com/rss/articles/CBMilgFBVV95cUxQc0tQVEVYM0M4c2lvWlRXc3hGZmpBTlJvOHE3bWxXT2I3TDUtWl9WLVRVTFQ1TE92am1ndDk5NUVja0hUeUF2c2MzRjR4eE5RMXd3TFBTTER0TVhUNVVTRGhqQWhBSHVtbDVibkMwQk1uTWxKSHY2UEZpUU1iUnRCVzBuSTk3U1d3Y3BwbEladUVBOXVFYnc?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-07T14:28:10+00:00,M&S expands partnership with ecommerce firm Zalando - Retail Gazette,"<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxPb1N1ZFdGWTZFbV9rQzNfNjZGdTFFWTQyMGdzOGJ3N2IxeGNOMlpFQWNjbDNNZzQ5UXhPamd5VHVvbU0wSi1IVlJaamV5eFFHU0tDZ0F0VjRkT3VFU1V5VW4xSVN1V19HZXFFaTBSOFdmWW02cTlIQkhnOXc5UWdZcg?oc=5"" target=""_blank"">M&S expands partnership with ecommerce firm Zalando</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Retail Gazette</font>",M&S expands partnership with ecommerce firm Zalando,https://news.google.com/rss/articles/CBMigAFBVV95cUxPb1N1ZFdGWTZFbV9rQzNfNjZGdTFFWTQyMGdzOGJ3N2IxeGNOMlpFQWNjbDNNZzQ5UXhPamd5VHVvbU0wSi1IVlJaamV5eFFHU0tDZ0F0VjRkT3VFU1V5VW4xSVN1V19HZXFFaTBSOFdmWW02cTlIQkhnOXc5UWdZcg?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-03T18:33:45+00:00,France's government suspends access to online retail giant Shein after controversy over child-like sex dolls on platform - Barchart.com,"<a href=""https://news.google.com/rss/articles/CBMi-AFBVV95cUxPR2VQV1ZVM2dCeExzYkcwV09kV0F3VUxURk13dS1NYjNhV3VqcVNLTnJrLUx1aWVQbHNNdHpUN05qVklISmFtSGNhb1RyaWNKZndTbzhxc3dCd1d2NjhjU2h6bjcwVXhGT0l0VXNlT1c4RlhMd0hUNVNQM2kyOXNaMkROdWludlEzclZfc2Y2S2NJVGNJbXEtd19DUTNlZnVzUEZ2LVlZY01CQl9ySG1hRGVwN3ZoUmtlYWJaaHctYUE4dlU1OG9VbldZcUVuMkhoeHg3VGZQWUtVQk5QTzctcE8zeVBkY3pndEJEb1NBWWxOajFzazBRVA?oc=5"" target=""_blank"">France's government suspends access to online retail giant Shein after controversy over child-like sex dolls on platform</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Barchart.com</font>",France's government suspends access to online retail giant Shein after controversy over child-like sex dolls on platform,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPR2VQV1ZVM2dCeExzYkcwV09kV0F3VUxURk13dS1NYjNhV3VqcVNLTnJrLUx1aWVQbHNNdHpUN05qVklISmFtSGNhb1RyaWNKZndTbzhxc3dCd1d2NjhjU2h6bjcwVXhGT0l0VXNlT1c4RlhMd0hUNVNQM2kyOXNaMkROdWludlEzclZfc2Y2S2NJVGNJbXEtd19DUTNlZnVzUEZ2LVlZY01CQl9ySG1hRGVwN3ZoUmtlYWJaaHctYUE4dlU1OG9VbldZcUVuMkhoeHg3VGZQWUtVQk5QTzctcE8zeVBkY3pndEJEb1NBWWxOajFzazBRVA?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-05T12:39:10+00:00,M&S profits almost wiped out after cyber hack left shelves empty - BBC,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE9ER3lfVFZlVTE2YUhRLUMxRGNVeTRDWDVWQ0NBNFI2LWs2WTlubnR2TE5hdHZHMHVUeklGOFNncVZjN3UxTFBtcHEtNm1rcVhIWTJOREY0X1RsUdIBX0FVX3lxTE5NeGRheFdsbmQ5Umh4a0JFRWNXb3BaMDUwbElQamZmSGw2d3ZJRWNNYmhVLUdyYVlrMm5UX21MZTRVbk1CMkVRV1ZpM016dEhRbzItdTlCck1RajNKbmlB?oc=5"" target=""_blank"">M&S profits almost wiped out after cyber hack left shelves empty</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>",M&S profits almost wiped out after cyber hack left shelves empty,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9ER3lfVFZlVTE2YUhRLUMxRGNVeTRDWDVWQ0NBNFI2LWs2WTlubnR2TE5hdHZHMHVUeklGOFNncVZjN3UxTFBtcHEtNm1rcVhIWTJOREY0X1RsUdIBX0FVX3lxTE5NeGRheFdsbmQ5Umh4a0JFRWNXb3BaMDUwbElQamZmSGw2d3ZJRWNNYmhVLUdyYVlrMm5UX21MZTRVbk1CMkVRV1ZpM016dEhRbzItdTlCck1RajNKbmlB?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
2025-11-05T15:45:00+00:00,France moves to suspend Shein over sex dolls as debut store opens in Paris - The Guardian,"<a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxNX2hVOC05T2tXbkRJc2xRM0c2ZjgyUnZhVlo3NWowNkkwalVSaEduT0Zzb3ZpZWRZR0lVa21OZlFYSjZPclowckpRWEVtbDFlMGEydUxpcVN6U1FIMkI5cEtWUFo0UTVMaDRWY0NCWkJFSEVwVEtqRUR1MDNxOTFDX2RnTkdpaGYxcVlBSGlrYmFwY2RDd2RrOEVB?oc=5"" target=""_blank"">France moves to suspend Shein over sex dolls as debut store opens in Paris</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Guardian</font>",France moves to suspend Shein over sex dolls as debut store opens in Paris,https://news.google.com/rss/articles/CBMimgFBVV95cUxNX2hVOC05T2tXbkRJc2xRM0c2ZjgyUnZhVlo3NWowNkkwalVSaEduT0Zzb3ZpZWRZR0lVa21OZlFYSjZPclowckpRWEVtbDFlMGEydUxpcVN6U1FIMkI5cEtWUFo0UTVMaDRWY0NCWkJFSEVwVEtqRUR1MDNxOTFDX2RnTkdpaGYxcVlBSGlrYmFwY2RDd2RrOEVB?oc=5,https://news.google.com/rss/search?q=ecommerce+OR+e-commerce+OR+online+retail&hl=en-IN&gl=IN&ceid=IN:en,news
